258,3759,240
259,3761,425
260,3762,739
261,3763,461
262,3755,187
263,3760,326
264,3758,821
265,3760,2544
266,3756,1205
267,3758,926
268,3754,930
269,3759,413
270,3506,69
271,3760,702
272,3761,560
273,3756,125
274,774,83
275,3759,165
276,3746,399
277,3755,627
278,3745,619
279,3753,112
280,966,87
281,3757,469
282,3760,474
283,3759,87
284,672,85
285,1137,135
286,419,80
287,174,62
288,643,52
289,160,70
290,473,80
291,185,70
292,449,86
293,747,107
294,3746,80
295,561,65
296,1899,100
297,372,99
298,2046,135
299,1088,80
300,2656,69
301,560,105
302,866,122
303,1229,107
304,1338,86
305,705,111
306,525,96
307,3760,353
308,3758,389
309,3733,174
310,2438,123
311,3760,305
312,3759,533
313,3760,469
314,3750,161
315,3760,221
316,3760,221
317,3760,500
318,3761,1745
319,3755,1794
320,3759,963
321,3763,529
322,2559,166
323,3761,272
324,1821,63
325,3758,245
326,1350,59
327,724,109
328,317,140
329,1459,94
330,1346,91
331,598,95
332,3755,213
333,3761,258
334,3760,318
335,3755,336
336,3759,385
337,3760,320
338,3761,290
339,3760,320
340,3765,362
341,3760,331
342,3760,274
343,3760,315
344,3751,144
345,3758,321
346,3760,609
347,3760,444
348,3760,374
349,2999,76
350,3756,129
351,641,75
352,368,102
353,624,114
354,243,75
355,297,115
356,1869,83
357,370,106
358,1561,183
359,3759,334
360,3757,413
361,3752,474
362,3760,461
363,3760,506
364,3753,679
365,3760,1535
366,3760,970
367,3754,336
368,3760,226
369,907,128
370,432,41
371,208,19
372,187,0
373,174,1
374,141,0
375,202,20
376,176,0
377,143,0
378,155,0
379,156,0
380,139,0
381,129,0
382,199,0
383,162,0
384,156,0
385,160,0
386,146,0
387,163,0
388,143,0
389,181,0
390,177,0
391,141,0
392,106,0
393,176,0
394,129,0
395,133,0
396,143,0
397,130,0
398,182,0
399,163,0
400,119,0
401,142,0
402,150,0
403,145,0
404,124,0
405,193,240
406,1174,1921
407,686,875
408,1370,410
409,726,80
410,333,7
411,218,10
412,268,6
413,156,0
414,192,0
415,135,0
416,153,0
417,151,0
418,144,0
419,135,0
420,2539,105
421,1398,141
422,1113,51
423,432,4
424,153,4
425,131,3
426,3758,182
427,3760,115
428,2754,74
429,3728,77
430,2554,48
431,1535,61
432,810,57
433,3023,64
434,1776,48
435,582,48
436,157,0
437,108,0
438,405,0
439,134,0
440,85,0
441,71,0
442,55,0
443,64,1
444,144,33
445,3770,76
446,3763,77
447,2960,77
448,3760,95
449,3164,63
450,661,0
451,113,6
452,1944,38
453,3759,464
454,3757,907
455,3760,669
456,3760,352
457,1479,28
458,3758,251
459,3761,449
460,3777,603
461,1587,61
462,306,0
463,165,0
464,316,0
465,2128,0
466,373,1
467,3760,523
468,3755,1764
469,3756,1769
470,3760,822
471,3757,718
472,3761,283
473,1505,48
474,320,1
475,240,0
476,161,0
477,176,0
478,177,0
479,183,0
480,160,0
481,161,0
482,180,0
483,128,7
484,142,5
485,3761,261
486,3760,567
487,3759,402
488,3757,398
489,3761,306
490,3754,293
491,3221,112
492,459,42
493,160,55
494,95,32
495,104,1
496,122,38
497,3761,305
498,3761,378
499,3767,318
500,3760,335
501,3760,344
502,2376,31
503,368,10
504,247,265
505,3760,2187
506,3759,1597
507,3755,886
508,3755,747
509,3761,382
510,1183,80
511,3760,134
512,3760,252
513,3760,256
514,3760,258
515,3761,206
516,3754,193
517,3760,193
518,3760,141
519,3754,178
520,2767,117
521,2864,101
522,3759,93
523,3751,123
524,2555,96
525,347,0
526,3756,112
527,592,0
528,144,0
529,174,0
530,176,1
531,144,0
532,199,0
533,254,0
534,224,0
535,147,0
536,135,0
537,180,0
538,152,0
539,127,0
540,173,0
541,219,0
542,147,0
543,149,0
544,223,0
545,175,0
546,162,0
547,282,0
548,213,0
549,174,0
550,164,3
551,104,14
552,213,0
553,113,0
554,181,0
555,161,0
556,198,0
557,150,0
558,142,0
559,157,0
560,117,0
561,264,10
562,339,598
563,741,1708
564,359,859
565,300,210
566,1261,105
567,575,71
568,399,45
569,253,52
570,290,15
571,253,1
572,210,19
573,212,16
574,183,13
575,215,5
576,239,0
577,209,0
578,186,5
579,139,3
580,208,0
581,158,0
582,187,0
583,181,0
584,162,0
585,139,0
586,161,0
587,177,0
588,183,0
589,154,0
590,138,0
591,149,0
592,146,0
593,123,0
594,131,0
595,193,0
596,203,0
597,170,0
598,213,0
599,155,0
600,158,0
601,181,0
602,127,0
603,160,0
604,165,0
605,157,0
606,272,0
607,222,0
608,160,0
609,85,0
610,144,0
611,161,0
612,165,0
613,209,0
614,112,0
615,165,0
616,151,0
617,126,0
618,128,35
619,3755,172
620,1590,66
621,278,29
622,185,16
623,176,11
624,128,0
625,168,0
626,127,7
627,107,16
628,117,0
629,142,0
630,283,42
631,866,16
632,1613,30
633,352,18
634,133,6
635,173,16
636,173,0
637,112,0
638,146,0
639,144,0
640,217,15
641,113,0
642,149,31
643,3753,163
644,3760,122
645,3760,118
646,3751,112
647,565,12
648,931,18
649,280,5
650,128,0
651,125,32
652,155,48
653,3758,135
654,3755,138
655,3758,140
656,3765,134
657,3759,221
658,1535,45
659,1675,61
660,258,30
