247,141,0
248,195,0
249,183,0
250,183,0
251,86,0
252,51,0
253,45,0
254,48,0
255,65,0
256,323,0
257,76,0
258,54,0
259,57,0
260,53,0
261,113,0
262,165,0
263,132,0
264,129,0
265,125,21
266,150,12
267,142,0
268,138,11
269,173,21
270,144,3
271,182,0
272,161,0
273,135,0
274,176,0
275,235,0
276,190,7
277,208,24
278,220,17
279,192,30
280,221,33
281,241,17
282,257,35
283,251,48
284,238,33
285,258,87
286,345,94
287,303,76
288,199,76
289,173,33
290,272,39
291,250,48
292,1862,64
293,458,153
294,329,190
295,681,432
296,687,443
297,272,208
298,131,65
299,54,0
300,49,0
301,48,0
302,113,0
303,151,0
304,215,0
305,165,0
306,213,0
307,133,0
308,110,0
309,144,0
310,89,0
311,60,0
312,112,0
313,90,0
314,70,0
315,70,0
316,149,0
317,98,13
318,90,0
319,73,0
320,83,0
321,80,0
322,62,0
323,80,0
324,53,0
325,69,0
326,80,0
327,64,0
328,92,0
329,79,0
330,108,0
331,95,0
332,111,0
333,177,10
334,274,80
335,894,415
336,208,115
337,129,67
338,91,38
339,63,0
340,49,0
341,50,0
342,38,0
343,117,0
344,272,0
345,260,0
346,175,0
347,97,0
348,67,0
349,49,0
350,48,0
351,49,0
352,48,0
353,48,0
354,56,0
355,49,0
356,42,0
357,46,0
358,47,0
359,47,0
360,49,0
361,62,0
362,48,0
363,51,0
364,51,0
365,48,0
366,38,0
367,48,0
368,48,0
369,37,0
370,48,0
371,58,0
372,62,0
373,48,0
374,54,0
375,46,0
376,60,0
377,52,0
378,49,0
379,48,0
380,64,0
381,53,13
382,94,14
383,131,0
384,141,10
385,126,0
386,141,19
387,204,0
388,276,55
389,334,53
390,418,49
391,635,176
392,656,245
393,206,97
394,80,28
395,73,0
396,48,0
397,48,0
398,65,0
399,58,0
400,69,0
401,130,0
402,183,0
403,144,0
404,94,0
405,107,0
406,134,0
407,75,0
408,83,0
409,61,0
410,73,0
411,100,0
412,1403,0
413,270,0
414,293,0
415,197,0
416,144,0
417,125,0
418,151,0
419,192,0
420,147,0
421,128,0
422,118,0
423,101,0
424,155,0
425,148,0
426,119,0
427,160,0
428,82,0
429,111,0
430,111,0
431,132,0
432,112,0
433,82,0
434,126,0
435,129,0
436,106,0
437,766,0
438,171,0
439,123,0
440,135,0
441,262,61
442,1273,671
443,261,176
444,109,59
445,54,0
446,49,0
447,43,16
448,79,0
449,117,0
450,238,0
451,302,0
452,272,0
453,222,0
454,121,0
455,67,0
456,34,0
457,38,0
458,40,0
459,39,0
460,47,0
461,49,0
462,41,0
463,42,0
464,37,0
465,46,0
466,52,0
467,48,0
468,37,0
469,48,0
470,46,0
471,48,0
472,32,0
473,37,0
474,43,0
475,45,0
476,45,0
477,45,0
478,34,0
479,54,0
480,80,0
481,80,0
482,194,44
483,397,48
484,246,2
485,225,50
486,304,73
487,346,80
488,609,445
489,180,149
490,112,23
491,65,0
492,65,0
493,48,0
494,53,0
495,43,0
496,52,0
497,45,0
498,41,0
499,42,0
500,44,0
501,44,0
502,31,0
503,77,0
504,96,0
505,117,0
506,170,0
507,209,0
508,233,0
509,117,0
510,134,0
511,58,0
512,45,0
513,48,0
514,59,0
515,63,0
516,42,0
517,46,0
518,48,0
519,62,0
520,74,0
521,109,0
522,112,0
523,80,0
524,87,0
525,49,0
526,61,0
527,68,0
528,58,0
529,68,0
530,101,0
531,118,0
532,93,0
533,85,0
534,137,0
535,156,0
536,239,15
537,135,0
538,98,0
539,124,0
540,129,0
541,282,103
542,853,455
543,155,49
544,91,26
545,54,0
546,48,0
547,43,0
548,131,0
549,101,0
550,150,0
551,126,0
552,162,0
553,214,0
554,217,0
555,129,0
556,111,0
557,60,0
558,48,0
559,44,0
560,46,0
561,38,0
562,39,0
563,48,0
564,46,0
565,42,0
566,48,0
567,38,0
568,53,0
569,89,0
570,63,0
571,57,0
572,50,0
573,45,0
574,55,0
575,48,0
576,49,0
577,45,0
578,48,0
579,39,0
580,45,0
581,47,0
582,51,0
583,48,0
584,1203,0
585,194,0
586,59,0
587,969,0
588,150,0
589,94,0
590,204,30
591,2001,18
592,628,46
593,350,98
594,511,346
595,369,234
596,128,102
597,53,14
598,49,0
599,54,0
600,53,0
