461,80,64
462,93,45
463,115,17
464,101,94
465,129,81
466,170,112
467,167,91
468,161,53
469,112,109
470,174,112
471,171,135
472,87,73
473,81,90
474,104,51
475,132,100
476,121,51
477,139,47
478,122,73
479,112,28
480,119,33
481,134,48
482,131,65
483,132,51
484,101,22
485,121,14
486,210,70
487,272,321
488,278,604
489,644,863
490,1254,251
491,3396,189
492,1648,572
493,650,451
494,464,337
495,388,250
496,210,112
497,277,98
498,207,150
499,187,89
500,167,45
501,171,58
502,182,90
503,166,85
504,230,112
505,169,137
506,182,64
507,152,51
508,135,80
509,157,59
510,144,80
511,133,87
512,170,79
513,147,100
514,188,85
515,155,57
516,233,70
517,157,49
518,144,91
519,126,66
520,128,55
521,123,105
522,89,54
523,105,71
524,141,49
525,119,98
526,167,64
527,139,38
528,143,73
529,144,90
530,180,57
531,120,88
532,90,84
533,91,91
534,106,98
535,81,103
536,135,161
537,144,629
538,238,895
539,336,629
540,1231,227
541,2448,389
542,1415,433
543,741,436
544,601,464
545,428,545
546,411,364
547,247,258
548,176,181
549,146,103
550,196,97
551,192,41
552,192,85
553,214,91
554,270,79
555,228,123
556,213,98
557,274,93
558,240,109
559,240,80
560,234,93
561,196,64
562,176,48
563,240,83
564,123,89
565,172,96
566,151,115
567,148,91
568,137,97
569,134,148
570,149,113
571,208,89
572,189,94
573,167,65
574,208,64
575,110,73
576,144,169
577,168,78
578,167,97
579,182,93
580,128,64
581,147,96
582,186,77
583,199,46
584,157,44
585,155,98
586,138,98
587,166,369
588,322,807
589,244,1092
590,725,464
591,3190,266
592,1873,425
593,1135,602
594,665,511
595,600,434
596,338,310
597,317,149
598,298,99
599,295,110
600,192,66
601,134,110
602,170,26
603,479,25
604,773,55
605,400,40
606,256,73
607,230,17
608,249,0
609,204,0
610,133,26
611,187,53
612,224,48
613,207,64
614,260,114
